date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:30:15	281242/281242	---M--	200	added ('OK')	image/jpeg	etag:%2244a9a-5a989200eae40%22	https://harrisoncarloss.com/wp-content/uploads/2020/07/shutterstock_1379158226-LR.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2020/07/shutterstock_1379158226-LR.jpg	(from https://harrisoncarloss.com/people/)
00:30:15	100704/100704	---MCZ	200	added ('OK')	text/html	etag:%22f6ccd0c6849140b01d819ba94b6515cc%22	https://harrisoncarloss.com/team/claire-lloyd/	C:/My%20Web%20Sites/4/harrisoncarloss.com/team/claire-lloyd/index.html	(from https://harrisoncarloss.com/people/)
00:30:15	978/978	---M-Z	200	added ('OK')	application/x-javascript	etag:%223d2-5dbf7aa1d3840-gzip%22	https://harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/team.js	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/team.js	(from https://harrisoncarloss.com/people/)
00:30:17	101384/101384	---MCZ	200	added ('OK')	text/html	etag:%22dfa91997f7b39bed35f8925e5b03f9bc%22	https://harrisoncarloss.com/team/tayler-nuttall/	C:/My%20Web%20Sites/4/harrisoncarloss.com/team/tayler-nuttall/index.html	(from https://harrisoncarloss.com/people/)
00:30:17	101280/101280	---MCZ	200	added ('OK')	text/html	etag:%2298e78ea210806b881b6486f99986278b%22	https://harrisoncarloss.com/team/chris-mobley/	C:/My%20Web%20Sites/4/harrisoncarloss.com/team/chris-mobley/index.html	(from https://harrisoncarloss.com/people/)
00:30:17	101199/101199	---MCZ	200	added ('OK')	text/html	etag:%226bbcbd406ffbd09d3a6cf2fe400a8050%22	https://harrisoncarloss.com/team/charlene-prince/	C:/My%20Web%20Sites/4/harrisoncarloss.com/team/charlene-prince/index.html	(from https://harrisoncarloss.com/people/)
00:30:17	890793/890793	---M--	200	added ('OK')	image/jpeg	etag:%22d97a9-59d71ab752640%22	https://harrisoncarloss.com/wp-content/uploads/2020/01/IMG_0609-cropped.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2020/01/IMG_0609-cropped.jpg	(from https://harrisoncarloss.com/people/)
00:30:19	8593/8593	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:00:18%20GMT	https://harrisoncarloss.com/wp-json/wp/v2/pages/42	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/wp/v2/pages/42.json	(from https://harrisoncarloss.com/our-story/)
00:30:19	100486/100486	---MCZ	200	added ('OK')	text/html	etag:%220424795ca1b2f1a1d366efaaf270c6cf%22	https://harrisoncarloss.com/team/george-baggaley/	C:/My%20Web%20Sites/4/harrisoncarloss.com/team/george-baggaley/index.html	(from https://harrisoncarloss.com/people/)
00:30:19	100853/100853	---MCZ	200	added ('OK')	text/html	etag:%2274cf4b270cd9c19ff61b28be95e9fd0e%22	https://harrisoncarloss.com/team/chelsea-colclough/	C:/My%20Web%20Sites/4/harrisoncarloss.com/team/chelsea-colclough/index.html	(from https://harrisoncarloss.com/people/)
00:30:19	100585/100585	---MCZ	200	added ('OK')	text/html	etag:%220c86c70a6a9ff6bca1d434a00ac1a548%22	https://harrisoncarloss.com/team/john-debell/	C:/My%20Web%20Sites/4/harrisoncarloss.com/team/john-debell/index.html	(from https://harrisoncarloss.com/people/)
00:30:20	100954/100954	---MCZ	200	added ('OK')	text/html	etag:%22c978f9f85a898f67044770312389f5cd%22	https://harrisoncarloss.com/team/carlton-hopley/	C:/My%20Web%20Sites/4/harrisoncarloss.com/team/carlton-hopley/index.html	(from https://harrisoncarloss.com/people/)
00:30:21	2465/2465	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:00:20%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Four-story%2F	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embedbd53.json	(from https://harrisoncarloss.com/our-story/)
00:30:21	99960/99960	---MCZ	200	added ('OK')	text/html	etag:%2220dea2c3df1e212fbcb1e41d1b7ba96b%22	https://harrisoncarloss.com/team/dottie/	C:/My%20Web%20Sites/4/harrisoncarloss.com/team/dottie/index.html	(from https://harrisoncarloss.com/people/)
00:30:21	99441/99441	---MCZ	200	added ('OK')	text/html	etag:%2233978c24268d7e93a857a9ee92d57b32%22	https://harrisoncarloss.com/team/join-the-team/	C:/My%20Web%20Sites/4/harrisoncarloss.com/team/join-the-team/index.html	(from https://harrisoncarloss.com/people/)
00:30:21	78473/78473	---MCZ	200	added ('OK')	text/html	etag:%22af1429e7531d379c4fac944acf7bb738%22	https://harrisoncarloss.com/category/news/	C:/My%20Web%20Sites/4/harrisoncarloss.com/category/news/index.html	(from https://harrisoncarloss.com/people/)
00:30:23	2782/2782	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Apr%202022%2019:00:22%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Four-story%2F&format=xml	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed7043	(from https://harrisoncarloss.com/our-story/)
00:30:23	76945/76945	---MCZ	200	added ('OK')	text/html	etag:%220c3a8bd7bd15f5298a07910f43b3758d%22	https://harrisoncarloss.com/category/people/	C:/My%20Web%20Sites/4/harrisoncarloss.com/category/people/index.html	(from https://harrisoncarloss.com/people/)
00:30:23	106196/106196	---MCZ	200	added ('OK')	text/html	etag:%22ab5d74f47b273e75f81a5d0a933529f0%22	https://harrisoncarloss.com/harrison-carloss-adds-more-talent-to-its-digital-line-up/	C:/My%20Web%20Sites/4/harrisoncarloss.com/harrison-carloss-adds-more-talent-to-its-digital-line-up/index.html	(from https://harrisoncarloss.com/people/)
00:30:23	77851/77851	---MCZ	200	added ('OK')	text/html	etag:%228b4f077491f56ec1a086be7803cf04a5%22	https://harrisoncarloss.com/category/culture/	C:/My%20Web%20Sites/4/harrisoncarloss.com/category/culture/index.html	(from https://harrisoncarloss.com/people/)
00:30:24	104565/104565	---MCZ	200	added ('OK')	text/html	etag:%2236eed5d9959d0a301c90e4768758f9db%22	https://harrisoncarloss.com/under-new-management/	C:/My%20Web%20Sites/4/harrisoncarloss.com/under-new-management/index.html	(from https://harrisoncarloss.com/people/)
00:30:25	284325/284325	---M--	200	added ('OK')	image/png	etag:%22456a5-5d7fbe3e8c800%22	https://harrisoncarloss.com/wp-content/uploads/2022/02/fq-1.png	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/02/fq-1.png	(from https://harrisoncarloss.com/our-story/)
00:30:25	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:00:24%20GMT	https://harrisoncarloss.com/?p=42	C:/My%20Web%20Sites/4/harrisoncarloss.com/indexfbd5.html	(from https://harrisoncarloss.com/our-story/)
00:30:25	105259/105259	---MCZ	200	added ('OK')	text/html	etag:%22efed2b4f45d682f83e2a79ed4a122e3a%22	https://harrisoncarloss.com/harrison-carloss-takes-on-yet-more-top-talent/	C:/My%20Web%20Sites/4/harrisoncarloss.com/harrison-carloss-takes-on-yet-more-top-talent/index.html	(from https://harrisoncarloss.com/people/)
00:30:25	468975/468975	---M--	200	added ('OK')	image/png	etag:%22727ef-5d7fbe4168ec0%22	https://harrisoncarloss.com/wp-content/uploads/2022/02/fq-2.png	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/02/fq-2.png	(from https://harrisoncarloss.com/our-story/)
00:30:26	196179/196179	---M--	200	added ('OK')	image/png	etag:%222fe53-5db95d40067c9%22	https://harrisoncarloss.com/wp-content/uploads/2022/02/fq-3.png	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/02/fq-3.png	(from https://harrisoncarloss.com/our-story/)
00:30:26	5564/5564	---M-Z	200	added ('OK')	image/svg+xml	etag:%2215bc-5dbf7aa1d3840-gzip%22	https://harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/img/50/logo.svg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/img/50/logo.svg	(from https://harrisoncarloss.com/our-story/)
00:30:26	163775/163775	---M--	200	added ('OK')	image/png	etag:%2227fbf-5d7fbe4351340%22	https://harrisoncarloss.com/wp-content/uploads/2022/02/fq-4.png	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/02/fq-4.png	(from https://harrisoncarloss.com/our-story/)
00:30:27	95257/95257	---M--	200	added ('OK')	image/jpeg	etag:%2217419-5dad0f1f56fc0%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/shutterstock_100452361-Smaller-1024x786.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/shutterstock_100452361-Smaller-1024x786.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:27	161597/161597	---M--	200	added ('OK')	image/jpeg	etag:%222773d-5dad0fa8ab3c0%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/shutterstock_1757412824-Smaller-1024x683.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/shutterstock_1757412824-Smaller-1024x683.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:27	609186/609186	---M--	200	added ('OK')	image/png	etag:%2294ba2-5d7fbe3f80a40%22	https://harrisoncarloss.com/wp-content/uploads/2022/02/fq-5.png	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/02/fq-5.png	(from https://harrisoncarloss.com/our-story/)
00:30:27	33434/33434	---M--	200	added ('OK')	image/jpeg	etag:%22829a-5dae0566bfb40%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/HCL-MONO-Bigger-1024x712.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/HCL-MONO-Bigger-1024x712.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:27	181693/181693	---M--	200	added ('OK')	image/jpeg	etag:%222c5bd-5dad0e9049e40%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/shutterstock_756026833-1024x684.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/shutterstock_756026833-1024x684.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:27	70483/70483	---M--	200	added ('OK')	image/jpeg	etag:%2211353-5dad11a129a00%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/Johnny-1024x786.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/Johnny-1024x786.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:28	71206/71206	---M--	200	added ('OK')	image/jpeg	etag:%2211626-5dae1432be440%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/shutterstock_781920643-880x1024.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/shutterstock_781920643-880x1024.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:28	58018/58018	---M--	200	added ('OK')	image/jpeg	etag:%22e2a2-5dae096cb7940%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/shutterstock_1795692976-DR-Martin-1024x683.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/shutterstock_1795692976-DR-Martin-1024x683.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:28	85648/85648	---M--	200	added ('OK')	image/jpeg	etag:%2214e90-5dae11d61d1c0%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/Iphone-Mockup-Tall-768x1024.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/Iphone-Mockup-Tall-768x1024.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:29	156232/156232	---M--	200	added ('OK')	image/jpeg	etag:%2226248-5daf575844a40%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/Harrison-Carloss-Dekstop-Mockup-1024x673.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/Harrison-Carloss-Dekstop-Mockup-1024x673.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:29	198044/198044	---M--	200	added ('OK')	image/jpeg	etag:%223059c-5db0918093b00%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/IMG_5798-optimised-1024x768.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/IMG_5798-optimised-1024x768.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:29	73612/73612	---M--	200	added ('OK')	image/jpeg	etag:%2211f8c-5dae1446c5380%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/shutterstock_116175172-Tall-790x1024.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/shutterstock_116175172-Tall-790x1024.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:29	55521/55521	---M--	200	added ('OK')	image/jpeg	etag:%22d8e1-5da52b6681080%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/HC-March-2022-Social9-1024x1024.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/HC-March-2022-Social9-1024x1024.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:30	855/855	---M-Z	200	added ('OK')	image/svg+xml	etag:%22357-5dabbeb1f7480-gzip%22	https://harrisoncarloss.com/wp-content/uploads/2022/02/heart.svg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/02/heart.svg	(from https://harrisoncarloss.com/our-story/)
00:30:30	518/518	---M-Z	200	added ('OK')	image/svg+xml	etag:%22206-5d7fc9ab77cc0-gzip%22	https://harrisoncarloss.com/wp-content/uploads/2022/02/Icon-simple-hipchat.svg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/02/Icon-simple-hipchat.svg	(from https://harrisoncarloss.com/our-story/)
00:30:30	851259/851259	---M--	200	added ('OK')	image/jpeg	etag:%22cfd3b-5db5c14c525dd%22	https://harrisoncarloss.com/wp-content/uploads/2022/03/IMG_5854-scaled.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/03/IMG_5854-scaled.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:30	367/367	---M-Z	200	added ('OK')	image/svg+xml	etag:%2216f-5d7fc9ad60140-gzip%22	https://harrisoncarloss.com/wp-content/uploads/2022/02/Icon-material-person.svg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/02/Icon-material-person.svg	(from https://harrisoncarloss.com/our-story/)
00:30:30	457967/457967	---M--	200	added ('OK')	image/jpeg	etag:%226fcef-5d7fc97db10c0%22	https://harrisoncarloss.com/wp-content/uploads/2022/02/values-scaled.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/02/values-scaled.jpg	(from https://harrisoncarloss.com/our-story/)
00:30:30	495/495	---M-Z	200	added ('OK')	image/svg+xml	etag:%221ef-5d7fc9ad60140-gzip%22	https://harrisoncarloss.com/wp-content/uploads/2022/02/Icon-ionic-md-bulb.svg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2022/02/Icon-ionic-md-bulb.svg	(from https://harrisoncarloss.com/our-story/)
00:30:31	9239/9239	---M-Z	200	added ('OK')	application/x-javascript	etag:%222417-5dbf7aa1d3840-gzip%22	https://harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/why-us.js	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/why-us.js	(from https://harrisoncarloss.com/our-story/)
00:30:31	2478/2478	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:00:31%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fcontact%2Fstoke%2F	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embedfbd8.json	(from https://harrisoncarloss.com/contact/stoke/)
00:30:32	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:00:32%20GMT	https://harrisoncarloss.com/?p=2565	C:/My%20Web%20Sites/4/harrisoncarloss.com/indexaec1.html	(from https://harrisoncarloss.com/contact/stoke/)
00:30:32	2793/2793	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Apr%202022%2019:00:32%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fcontact%2Fstoke%2F&format=xml	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed546d	(from https://harrisoncarloss.com/contact/stoke/)
00:30:33	307/307	---M-Z	200	added ('OK')	application/x-javascript	etag:%22133-5dbf7aa1d3840-gzip%22	https://harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/single.js	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/single.js	(from https://harrisoncarloss.com/contact/stoke/)
00:30:34	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:00:34%20GMT	http://harrisoncarloss.com/?wordfence_lh=1&hid=6F08C401D2BFDCC2D63F6F12D85B2D11	C:/My%20Web%20Sites/4/harrisoncarloss.com/index7fc0.html	(from https://harrisoncarloss.com/contact/stoke/)
00:30:34	595832/595832	---M--	200	added ('OK')	image/jpeg	etag:%2291778-59c15cff8f940%22	https://harrisoncarloss.com/wp-content/uploads/2019/03/harrison-carloss-stoke-1.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2019/03/harrison-carloss-stoke-1.jpg	(from https://harrisoncarloss.com/contact/stoke/)
00:30:34	628/628	---M-Z	200	added ('OK')	application/x-javascript	etag:%22274-5dbf7aa1d3840-gzip%22	https://harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/contact.js	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/contact.js	(from https://harrisoncarloss.com/contact/stoke/)
00:30:34	104177/104177	---MCZ	200	added ('OK')	text/html	etag:%22d59bb86e4d0ddfcbf7a540c084533b89%22	https://harrisoncarloss.com/contact/manchester/	C:/My%20Web%20Sites/4/harrisoncarloss.com/contact/manchester/index.html	(from https://harrisoncarloss.com/contact/stoke/)
00:30:34	9418/9418	---M-Z	200	added ('OK')	application/x-javascript	etag:%2224ca-5dbf7aa1d3840-gzip%22	https://harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/map.js?ver=5	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/mapb52e.js	(from https://harrisoncarloss.com/contact/stoke/)
00:30:34	568/568	---M-Z	200	added ('OK')	application/x-javascript	etag:%22238-5dbf7aa1d3840-gzip%22	https://harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/blog.js	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/blog.js	(from https://harrisoncarloss.com/blog/)
00:30:36	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:00:35%20GMT	http://harrisoncarloss.com/?wordfence_lh=1&hid=1F95FEE6B455355D6CC2610BC3F996FF	C:/My%20Web%20Sites/4/harrisoncarloss.com/index58c8.html	(from https://harrisoncarloss.com/blog/)
00:30:36	72178/72178	---MCZ	200	added ('OK')	text/html	etag:%22252cde3dc54f29d3b6be0dfe20900c10%22	https://harrisoncarloss.com/category/all/	C:/My%20Web%20Sites/4/harrisoncarloss.com/category/all/index.html	(from https://harrisoncarloss.com/blog/)
00:30:36	104062/104062	---MCZ	200	added ('OK')	text/html	etag:%2241f022509ee6c4499b17d2cf0d32a05e%22	https://harrisoncarloss.com/contact/london/	C:/My%20Web%20Sites/4/harrisoncarloss.com/contact/london/index.html	(from https://harrisoncarloss.com/contact/stoke/)
00:30:36	78428/78428	---MCZ	200	added ('OK')	text/html	etag:%22509d5109e4db4bd6553b41a654c3b0eb%22	https://harrisoncarloss.com/blog/page/2/	C:/My%20Web%20Sites/4/harrisoncarloss.com/blog/page/2/index.html	(from https://harrisoncarloss.com/blog/)
00:30:39	78392/78392	---MCZ	200	added ('OK')	text/html	etag:%22f8a5f5dea2c8ece1d81522926843c074%22	https://harrisoncarloss.com/category/digital/	C:/My%20Web%20Sites/4/harrisoncarloss.com/category/digital/index.html	(from https://harrisoncarloss.com/blog/)
00:30:39	72286/72286	---MCZ	200	added ('OK')	text/html	etag:%221b5504b1adf0f4c1732efe471c0fdbfe%22	https://harrisoncarloss.com/category/hosting/	C:/My%20Web%20Sites/4/harrisoncarloss.com/category/hosting/index.html	(from https://harrisoncarloss.com/blog/)
00:30:40	78760/78760	---MCZ	200	added ('OK')	text/html	etag:%222084a3197ed05b7914b0cbf845eb0482%22	https://harrisoncarloss.com/category/creative/	C:/My%20Web%20Sites/4/harrisoncarloss.com/category/creative/index.html	(from https://harrisoncarloss.com/blog/)
00:30:42	78313/78313	---MCZ	200	added ('OK')	text/html	etag:%22492fbf085355ea950bbaf88b06b381be%22	https://harrisoncarloss.com/category/marketing/	C:/My%20Web%20Sites/4/harrisoncarloss.com/category/marketing/index.html	(from https://harrisoncarloss.com/blog/)
00:30:43	78453/78453	---MCZ	200	added ('OK')	text/html	etag:%22ff29185201fa3d8c51df5a38e8763ffb%22	https://harrisoncarloss.com/category/insight/	C:/My%20Web%20Sites/4/harrisoncarloss.com/category/insight/index.html	(from https://harrisoncarloss.com/blog/)
00:30:43	74340/74340	---MCZ	200	added ('OK')	text/html	etag:%22d3c470e481964692c351d92e28c7ab13%22	https://harrisoncarloss.com/category/website/	C:/My%20Web%20Sites/4/harrisoncarloss.com/category/website/index.html	(from https://harrisoncarloss.com/blog/)
00:30:43	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:00:43%20GMT	http://harrisoncarloss.com/?wordfence_lh=1&hid=BF5774A9D27A24D0FD8781F21176269A	C:/My%20Web%20Sites/4/harrisoncarloss.com/indexd666.html	(from https://harrisoncarloss.com/jobs/)
00:30:44	5725/5725	---MCZ	200	added ('OK')	application/rss+xml	etag:%22e5f2ef819044fb231023113b89403af0%22	https://harrisoncarloss.com/jobs/feed/	C:/My%20Web%20Sites/4/harrisoncarloss.com/jobs/feed/index.html	(from https://harrisoncarloss.com/jobs/)
00:30:44	1777917/1777917	---M--	200	added ('OK')	image/jpeg	etag:%221b20fd-59d6ddb6e7a80%22	https://harrisoncarloss.com/wp-content/uploads/2020/01/Join.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2020/01/Join.jpg	(from https://harrisoncarloss.com/jobs/)
00:30:44	107609/107609	---MCZ	200	added ('OK')	text/html	etag:%22d7611518bed577a6f9c637126654594c%22	https://harrisoncarloss.com/jobs/front-end-web-developer/	C:/My%20Web%20Sites/4/harrisoncarloss.com/jobs/front-end-web-developer/index.html	(from https://harrisoncarloss.com/jobs/)
00:30:44	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:00:44%20GMT	https://harrisoncarloss.com/?p=3343	C:/My%20Web%20Sites/4/harrisoncarloss.com/index4601.html	(from https://harrisoncarloss.com/projects/amica-finance/)
00:30:45	2492/2492	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:00:45%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fprojects%2Famica-finance%2F	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed1c2c.json	(from https://harrisoncarloss.com/projects/amica-finance/)
00:30:46	2807/2807	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Apr%202022%2019:00:46%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fprojects%2Famica-finance%2F&format=xml	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed6e1f	(from https://harrisoncarloss.com/projects/amica-finance/)
00:30:47	167674/167674	---M--	200	added ('OK')	image/jpeg	etag:%2228efa-5c220af661c40%22	https://harrisoncarloss.com/wp-content/uploads/2021/05/amica-website-multiscreen.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2021/05/amica-website-multiscreen.jpg	(from https://harrisoncarloss.com/projects/amica-finance/)
00:30:47	307136/307136	---M--	200	added ('OK')	image/jpeg	etag:%224afc0-5c220af755e80%22	https://harrisoncarloss.com/wp-content/uploads/2021/05/amica-website.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2021/05/amica-website.jpg	(from https://harrisoncarloss.com/projects/amica-finance/)
00:30:47	159210/159210	---M--	200	added ('OK')	image/jpeg	etag:%2226dea-5d9b44295af80%22	https://harrisoncarloss.com/wp-content/uploads/2021/05/Amica-Illustration.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2021/05/Amica-Illustration.jpg	(from https://harrisoncarloss.com/projects/amica-finance/)
00:30:48	3510/3510	---M--	200	added ('OK')	image/png	etag:%22db6-5dbf7aa1d3840%22	https://harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/img/top-quote.png	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/img/top-quote.png	(from https://harrisoncarloss.com/projects/amica-finance/)
00:30:48	55750/55750	---M--	200	added ('OK')	image/jpeg	etag:%22d9c6-5d9b44258a680%22	https://harrisoncarloss.com/wp-content/uploads/2021/05/Amica-Business-Cards-Cropped.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2021/05/Amica-Business-Cards-Cropped.jpg	(from https://harrisoncarloss.com/projects/amica-finance/)
00:30:48	3502/3502	---M--	200	added ('OK')	image/png	etag:%22dae-5dbf7aa1d3840%22	https://harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/img/bottom-quote.png	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/img/bottom-quote.png	(from https://harrisoncarloss.com/projects/amica-finance/)
00:30:48	1351/1351	---M-Z	200	added ('OK')	application/x-javascript	etag:%22547-5dbf7aa1d3840-gzip%22	https://harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/projects-single.js	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/themes/harrisoncarloss/assets/js/projects-single.js	(from https://harrisoncarloss.com/projects/amica-finance/)
00:30:49	2438/2438	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:00:49%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fprojects%2Fkubu%2F	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed9f9c.json	(from https://harrisoncarloss.com/projects/kubu/)
00:30:49	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:00:49%20GMT	https://harrisoncarloss.com/?p=2761	C:/My%20Web%20Sites/4/harrisoncarloss.com/index75b9.html	(from https://harrisoncarloss.com/projects/kubu/)
